,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
1030,Step Back Jump shot,Missed Shot,309,0021500836,Shot Chart Detail,120,213,7,3,201939,Stephen Curry,23,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1031,Driving Finger Roll Layup Shot,Made Shot,320,0021500836,Shot Chart Detail,2,-1,6,3,201939,Stephen Curry,56,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1032,Jump Shot,Missed Shot,354,0021500836,Shot Chart Detail,-140,205,4,3,201939,Stephen Curry,46,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1033,Jump Shot,Made Shot,361,0021500836,Shot Chart Detail,-97,41,4,3,201939,Stephen Curry,2,1,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1034,Cutting Layup Shot,Made Shot,380,0021500836,Shot Chart Detail,-6,7,1,3,201939,Stephen Curry,46,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1035,Step Back Jump shot,Missed Shot,382,0021500836,Shot Chart Detail,207,41,1,3,201939,Stephen Curry,20,1,21,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1036,Jump Shot,Made Shot,465,0021500836,Shot Chart Detail,-235,31,4,4,201939,Stephen Curry,43,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
1037,Jump Shot,Missed Shot,480,0021500836,Shot Chart Detail,141,213,3,4,201939,Stephen Curry,34,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1038,Running Finger Roll Layup Shot,Made Shot,483,0021500836,Shot Chart Detail,1,1,3,4,201939,Stephen Curry,19,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1039,Driving Layup Shot,Made Shot,492,0021500836,Shot Chart Detail,14,2,2,4,201939,Stephen Curry,36,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1040,Pullup Jump shot,Missed Shot,515,0021500836,Shot Chart Detail,28,267,1,4,201939,Stephen Curry,4,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1041,Jump Shot,Made Shot,11,0021500848,Shot Chart Detail,-205,174,10,1,201939,Stephen Curry,41,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1042,Jump Shot,Missed Shot,20,0021500848,Shot Chart Detail,-145,203,9,1,201939,Stephen Curry,39,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1043,Reverse Layup Shot,Made Shot,30,0021500848,Shot Chart Detail,-14,2,8,1,201939,Stephen Curry,38,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1044,Driving Finger Roll Layup Shot,Made Shot,47,0021500848,Shot Chart Detail,-19,11,7,1,201939,Stephen Curry,38,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1045,Pullup Jump shot,Missed Shot,52,0021500848,Shot Chart Detail,20,16,6,1,201939,Stephen Curry,31,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1046,Layup Shot,Missed Shot,55,0021500848,Shot Chart Detail,-27,2,6,1,201939,Stephen Curry,18,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1047,Jump Shot,Missed Shot,71,0021500848,Shot Chart Detail,-235,38,5,1,201939,Stephen Curry,13,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
1048,Pullup Jump shot,Made Shot,100,0021500848,Shot Chart Detail,48,139,3,1,201939,Stephen Curry,9,1,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1049,Pullup Jump shot,Missed Shot,114,0021500848,Shot Chart Detail,-40,213,1,1,201939,Stephen Curry,24,1,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1050,Jump Shot,Made Shot,133,0021500848,Shot Chart Detail,50,213,0,1,201939,Stephen Curry,23,1,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1051,Jump Shot,Made Shot,135,0021500848,Shot Chart Detail,-155,370,0,1,201939,Stephen Curry,0,1,40,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1052,Jump Shot,Missed Shot,212,0021500848,Shot Chart Detail,127,218,4,2,201939,Stephen Curry,52,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1053,Driving Finger Roll Layup Shot,Made Shot,260,0021500848,Shot Chart Detail,-4,11,1,2,201939,Stephen Curry,4,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1054,Jump Shot,Made Shot,285,0021500848,Shot Chart Detail,166,200,11,3,201939,Stephen Curry,8,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1055,Turnaround Jump Shot,Made Shot,312,0021500848,Shot Chart Detail,2,75,8,3,201939,Stephen Curry,27,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
1056,Floating Jump shot,Made Shot,315,0021500848,Shot Chart Detail,84,139,7,3,201939,Stephen Curry,56,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1057,Driving Layup Shot,Missed Shot,330,0021500848,Shot Chart Detail,22,8,6,3,201939,Stephen Curry,47,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1058,Jump Shot,Missed Shot,359,0021500848,Shot Chart Detail,-209,61,4,3,201939,Stephen Curry,46,1,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1059,Fadeaway Jump Shot,Made Shot,364,0021500848,Shot Chart Detail,-58,124,4,3,201939,Stephen Curry,15,1,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
1060,Jump Shot,Missed Shot,366,0021500848,Shot Chart Detail,74,144,3,3,201939,Stephen Curry,50,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1061,Jump Shot,Missed Shot,374,0021500848,Shot Chart Detail,-207,139,2,3,201939,Stephen Curry,58,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1062,Layup Shot,Missed Shot,395,0021500848,Shot Chart Detail,-24,16,1,3,201939,Stephen Curry,52,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1063,Jump Shot,Made Shot,407,0021500848,Shot Chart Detail,186,159,1,3,201939,Stephen Curry,12,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1064,Jump Shot,Missed Shot,421,0021500848,Shot Chart Detail,-150,198,0,3,201939,Stephen Curry,34,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1065,Driving Layup Shot,Missed Shot,424,0021500848,Shot Chart Detail,15,18,0,3,201939,Stephen Curry,8,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1066,Jump Shot,Missed Shot,490,0021500848,Shot Chart Detail,166,185,4,4,201939,Stephen Curry,59,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1067,Floating Jump shot,Missed Shot,530,0021500848,Shot Chart Detail,14,136,1,4,201939,Stephen Curry,29,1,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
1068,Pullup Jump shot,Made Shot,538,0021500848,Shot Chart Detail,9,267,1,4,201939,Stephen Curry,6,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1069,Jump Shot,Made Shot,547,0021500848,Shot Chart Detail,12,262,0,4,201939,Stephen Curry,39,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1070,Cutting Layup Shot,Made Shot,12,0021500855,Shot Chart Detail,4,-6,11,1,201939,Stephen Curry,22,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1071,Cutting Layup Shot,Made Shot,18,0021500855,Shot Chart Detail,-12,-11,10,1,201939,Stephen Curry,49,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1072,Jump Shot,Missed Shot,44,0021500855,Shot Chart Detail,128,237,8,1,201939,Stephen Curry,10,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1073,Jump Shot,Made Shot,71,0021500855,Shot Chart Detail,-204,154,5,1,201939,Stephen Curry,45,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1074,Jump Shot,Made Shot,78,0021500855,Shot Chart Detail,-20,254,4,1,201939,Stephen Curry,27,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1075,Jump Shot,Missed Shot,104,0021500855,Shot Chart Detail,94,237,2,1,201939,Stephen Curry,15,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1076,Jump Shot,Made Shot,116,0021500855,Shot Chart Detail,-176,26,1,1,201939,Stephen Curry,24,1,17,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1077,Cutting Layup Shot,Made Shot,129,0021500855,Shot Chart Detail,22,7,0,1,201939,Stephen Curry,0,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1078,Jump Shot,Made Shot,232,0021500855,Shot Chart Detail,53,237,4,2,201939,Stephen Curry,21,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1079,Jump Shot,Made Shot,268,0021500855,Shot Chart Detail,141,164,1,2,201939,Stephen Curry,54,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1080,Running Layup Shot,Made Shot,273,0021500855,Shot Chart Detail,24,11,1,2,201939,Stephen Curry,20,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1081,Jump Shot,Missed Shot,275,0021500855,Shot Chart Detail,78,257,0,2,201939,Stephen Curry,57,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1082,Layup Shot,Missed Shot,298,0021500855,Shot Chart Detail,-25,-6,11,3,201939,Stephen Curry,30,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1083,Step Back Jump shot,Made Shot,306,0021500855,Shot Chart Detail,38,198,10,3,201939,Stephen Curry,35,1,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1084,Jump Shot,Made Shot,314,0021500855,Shot Chart Detail,150,208,9,3,201939,Stephen Curry,40,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1085,Jump Shot,Missed Shot,334,0021500855,Shot Chart Detail,-88,172,7,3,201939,Stephen Curry,39,1,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1086,Jump Shot,Made Shot,335,0021500855,Shot Chart Detail,209,121,6,3,201939,Stephen Curry,51,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1087,Cutting Layup Shot,Made Shot,346,0021500855,Shot Chart Detail,-20,11,6,3,201939,Stephen Curry,9,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1088,Jump Shot,Made Shot,375,0021500855,Shot Chart Detail,-89,239,4,3,201939,Stephen Curry,10,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1089,Jump Shot,Missed Shot,388,0021500855,Shot Chart Detail,174,177,2,3,201939,Stephen Curry,52,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1090,Jump Shot,Made Shot,392,0021500855,Shot Chart Detail,-155,195,2,3,201939,Stephen Curry,17,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1091,Jump Shot,Made Shot,399,0021500855,Shot Chart Detail,155,210,1,3,201939,Stephen Curry,58,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1092,Driving Layup Shot,Made Shot,414,0021500855,Shot Chart Detail,12,11,0,3,201939,Stephen Curry,19,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1093,Jump Bank Shot,Made Shot,421,0021500855,Shot Chart Detail,-186,400,0,3,201939,Stephen Curry,0,1,44,1,3PT Field Goal,Back Court(BC),Above the Break 3,Back Court Shot,1610612744,Golden State Warriors
1094,Jump Shot,Made Shot,524,0021500855,Shot Chart Detail,73,264,3,4,201939,Stephen Curry,24,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1095,Jump Shot,Missed Shot,526,0021500855,Shot Chart Detail,-155,208,2,4,201939,Stephen Curry,55,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1096,Layup Shot,Made Shot,531,0021500855,Shot Chart Detail,15,-1,2,4,201939,Stephen Curry,26,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1097,Pullup Jump shot,Made Shot,13,0021500874,Shot Chart Detail,-91,221,9,1,201939,Stephen Curry,52,1,23,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1098,Jump Shot,Missed Shot,87,0021500874,Shot Chart Detail,-114,257,3,1,201939,Stephen Curry,3,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1099,Jump Shot,Made Shot,172,0021500874,Shot Chart Detail,33,242,5,2,201939,Stephen Curry,45,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1100,Jump Shot,Made Shot,178,0021500874,Shot Chart Detail,230,3,4,2,201939,Stephen Curry,44,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
1101,Jump Shot,Made Shot,181,0021500874,Shot Chart Detail,-173,214,4,2,201939,Stephen Curry,25,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1102,Step Back Jump shot,Missed Shot,186,0021500874,Shot Chart Detail,78,218,3,2,201939,Stephen Curry,42,1,23,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1103,Jump Shot,Missed Shot,210,0021500874,Shot Chart Detail,173,149,1,2,201939,Stephen Curry,25,1,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1104,Driving Layup Shot,Made Shot,218,0021500874,Shot Chart Detail,-17,2,0,2,201939,Stephen Curry,49,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1105,Pullup Jump shot,Missed Shot,220,0021500874,Shot Chart Detail,-119,105,0,2,201939,Stephen Curry,29,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1106,Jump Shot,Made Shot,323,0021500874,Shot Chart Detail,143,234,4,3,201939,Stephen Curry,4,1,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1107,Jump Shot,Made Shot,340,0021500874,Shot Chart Detail,184,164,2,3,201939,Stephen Curry,41,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1108,Jump Shot,Missed Shot,359,0021500874,Shot Chart Detail,-48,262,1,3,201939,Stephen Curry,49,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1109,Step Back Jump shot,Made Shot,365,0021500874,Shot Chart Detail,-66,229,1,3,201939,Stephen Curry,22,1,23,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1110,Pullup Jump shot,Missed Shot,367,0021500874,Shot Chart Detail,-79,234,1,3,201939,Stephen Curry,0,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1111,Jump Shot,Missed Shot,373,0021500874,Shot Chart Detail,183,56,0,3,201939,Stephen Curry,2,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1112,Layup Shot,Missed Shot,389,0021500874,Shot Chart Detail,-29,7,11,4,201939,Stephen Curry,3,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1113,Running Layup Shot,Made Shot,481,0021500874,Shot Chart Detail,10,3,3,4,201939,Stephen Curry,37,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1114,Pullup Jump shot,Made Shot,487,0021500874,Shot Chart Detail,78,249,2,4,201939,Stephen Curry,53,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1115,Pullup Jump shot,Made Shot,505,0021500874,Shot Chart Detail,60,257,1,4,201939,Stephen Curry,37,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1116,Jump Shot,Made Shot,554,0021500874,Shot Chart Detail,-9,254,3,5,201939,Stephen Curry,53,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1117,Jump Shot,Made Shot,568,0021500874,Shot Chart Detail,117,223,2,5,201939,Stephen Curry,29,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1118,Jump Shot,Missed Shot,572,0021500874,Shot Chart Detail,158,185,1,5,201939,Stephen Curry,58,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1119,Step Back Jump shot,Missed Shot,579,0021500874,Shot Chart Detail,132,120,1,5,201939,Stephen Curry,34,1,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
1120,Pullup Jump shot,Made Shot,605,0021500874,Shot Chart Detail,-180,326,0,5,201939,Stephen Curry,0,1,37,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1121,Step Back Jump shot,Missed Shot,9,0021500911,Shot Chart Detail,186,175,11,1,201939,Stephen Curry,16,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1122,Jump Shot,Missed Shot,16,0021500911,Shot Chart Detail,-52,262,10,1,201939,Stephen Curry,30,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1123,Driving Finger Roll Layup Shot,Made Shot,35,0021500911,Shot Chart Detail,-9,26,8,1,201939,Stephen Curry,43,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1124,Layup Shot,Missed Shot,59,0021500911,Shot Chart Detail,-20,19,8,1,201939,Stephen Curry,14,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1125,Running Finger Roll Layup Shot,Made Shot,54,0021500911,Shot Chart Detail,19,8,5,1,201939,Stephen Curry,24,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1126,Jump Shot,Made Shot,72,0021500911,Shot Chart Detail,-209,151,4,1,201939,Stephen Curry,2,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1127,Step Back Jump shot,Made Shot,74,0021500911,Shot Chart Detail,-207,164,3,1,201939,Stephen Curry,33,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1128,Jump Shot,Missed Shot,82,0021500911,Shot Chart Detail,-99,267,2,1,201939,Stephen Curry,42,1,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1129,Driving Reverse Layup Shot,Made Shot,211,0021500911,Shot Chart Detail,15,11,4,2,201939,Stephen Curry,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1130,Jump Shot,Missed Shot,225,0021500911,Shot Chart Detail,-222,120,3,2,201939,Stephen Curry,2,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1131,Driving Finger Roll Layup Shot,Made Shot,244,0021500911,Shot Chart Detail,20,11,1,2,201939,Stephen Curry,20,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
1132,Jump Shot,Made Shot,246,0021500911,Shot Chart Detail,-178,272,0,2,201939,Stephen Curry,40,1,32,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
1133,Driving Bank shot,Made Shot,255,0021500911,Shot Chart Detail,92,41,0,2,201939,Stephen Curry,17,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
1134,Driving Reverse Layup Shot,Missed Shot,275,0021500911,Shot Chart Detail,-2,16,9,3,201939,Stephen Curry,38,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
